episode,steps_done,timestep,total_reward,loss
309,15157,49,50.0,"tensor(0.0009, grad_fn=<SmoothL1LossBackward0>)"
310,15214,56,30.0,"tensor(0.8878, grad_fn=<SmoothL1LossBackward0>)"
311,15260,45,20.0,"tensor(0.0008, grad_fn=<SmoothL1LossBackward0>)"
312,15328,67,20.0,"tensor(0.5921, grad_fn=<SmoothL1LossBackward0>)"
313,15340,11,0.0,"tensor(0.5919, grad_fn=<SmoothL1LossBackward0>)"
314,15427,86,40.0,"tensor(0.8877, grad_fn=<SmoothL1LossBackward0>)"
315,15443,15,10.0,"tensor(1.0441, grad_fn=<SmoothL1LossBackward0>)"
316,15530,86,40.0,"tensor(0.5926, grad_fn=<SmoothL1LossBackward0>)"
317,15581,50,30.0,"tensor(0.0009, grad_fn=<SmoothL1LossBackward0>)"
318,15629,47,20.0,"tensor(0.0008, grad_fn=<SmoothL1LossBackward0>)"
319,15688,58,30.0,"tensor(0.5926, grad_fn=<SmoothL1LossBackward0>)"
320,15843,154,60.0,"tensor(0.0009, grad_fn=<SmoothL1LossBackward0>)"
321,15914,70,30.0,"tensor(0.8870, grad_fn=<SmoothL1LossBackward0>)"
322,15959,44,10.0,"tensor(0.5916, grad_fn=<SmoothL1LossBackward0>)"
323,16025,65,20.0,"tensor(0.4527, grad_fn=<SmoothL1LossBackward0>)"
324,16040,14,10.0,"tensor(0.2969, grad_fn=<SmoothL1LossBackward0>)"
325,16189,148,40.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
326,16245,55,20.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
327,16272,26,0.0,"tensor(0.2966, grad_fn=<SmoothL1LossBackward0>)"
328,16297,24,0.0,"tensor(0.5916, grad_fn=<SmoothL1LossBackward0>)"
329,16305,7,10.0,"tensor(0.5914, grad_fn=<SmoothL1LossBackward0>)"
330,16348,42,30.0,"tensor(0.5924, grad_fn=<SmoothL1LossBackward0>)"
331,16376,27,20.0,"tensor(0.0013, grad_fn=<SmoothL1LossBackward0>)"
332,16416,39,0.0,"tensor(0.0012, grad_fn=<SmoothL1LossBackward0>)"
333,16647,230,50.0,"tensor(0.0012, grad_fn=<SmoothL1LossBackward0>)"
334,16672,24,10.0,"tensor(0.0010, grad_fn=<SmoothL1LossBackward0>)"
335,16677,4,0.0,"tensor(0.0011, grad_fn=<SmoothL1LossBackward0>)"
336,16717,39,0.0,"tensor(0.0009, grad_fn=<SmoothL1LossBackward0>)"
337,16737,19,10.0,"tensor(0.8885, grad_fn=<SmoothL1LossBackward0>)"
338,16750,12,0.0,"tensor(0.0007, grad_fn=<SmoothL1LossBackward0>)"
339,16787,36,0.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
340,16816,28,10.0,"tensor(0.0006, grad_fn=<SmoothL1LossBackward0>)"
341,16830,13,10.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
342,16842,11,0.0,"tensor(0.8874, grad_fn=<SmoothL1LossBackward0>)"
343,16850,7,0.0,"tensor(0.0005, grad_fn=<SmoothL1LossBackward0>)"
344,16858,7,0.0,"tensor(0.0005, grad_fn=<SmoothL1LossBackward0>)"
345,16879,20,10.0,"tensor(0.0005, grad_fn=<SmoothL1LossBackward0>)"
346,16901,21,0.0,"tensor(1.1842, grad_fn=<SmoothL1LossBackward0>)"
347,16926,24,50.0,"tensor(0.5920, grad_fn=<SmoothL1LossBackward0>)"
348,17122,195,60.0,"tensor(0.5922, grad_fn=<SmoothL1LossBackward0>)"
349,17201,78,30.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
350,17280,78,20.0,"tensor(0.5918, grad_fn=<SmoothL1LossBackward0>)"
351,17291,10,10.0,"tensor(0.0004, grad_fn=<SmoothL1LossBackward0>)"
352,17451,159,110.0,"tensor(0.5925, grad_fn=<SmoothL1LossBackward0>)"
353,17609,157,35.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
354,17667,57,40.0,"tensor(0.5929, grad_fn=<SmoothL1LossBackward0>)"
355,17683,15,10.0,"tensor(0.0007, grad_fn=<SmoothL1LossBackward0>)"
356,17807,123,30.0,"tensor(0.0008, grad_fn=<SmoothL1LossBackward0>)"
357,17838,30,20.0,"tensor(1.0440, grad_fn=<SmoothL1LossBackward0>)"
358,17862,23,10.0,"tensor(0.2967, grad_fn=<SmoothL1LossBackward0>)"
359,18013,150,90.0,"tensor(0.2961, grad_fn=<SmoothL1LossBackward0>)"
360,18020,6,0.0,"tensor(0.2966, grad_fn=<SmoothL1LossBackward0>)"
361,18139,118,50.0,"tensor(0.5917, grad_fn=<SmoothL1LossBackward0>)"
362,18168,28,20.0,"tensor(0.0008, grad_fn=<SmoothL1LossBackward0>)"
363,18264,95,30.0,"tensor(0.5924, grad_fn=<SmoothL1LossBackward0>)"
364,18445,180,70.0,"tensor(0.5921, grad_fn=<SmoothL1LossBackward0>)"
365,18481,35,35.0,"tensor(0.5917, grad_fn=<SmoothL1LossBackward0>)"
366,18535,53,10.0,"tensor(0.0009, grad_fn=<SmoothL1LossBackward0>)"
367,18551,15,0.0,"tensor(0.5923, grad_fn=<SmoothL1LossBackward0>)"
368,18557,5,0.0,"tensor(0.0008, grad_fn=<SmoothL1LossBackward0>)"
369,18565,7,10.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
370,18624,58,20.0,"tensor(0.0008, grad_fn=<SmoothL1LossBackward0>)"
371,18683,58,30.0,"tensor(0.0008, grad_fn=<SmoothL1LossBackward0>)"
372,18759,75,20.0,"tensor(0.8879, grad_fn=<SmoothL1LossBackward0>)"
373,18768,8,0.0,"tensor(0.2963, grad_fn=<SmoothL1LossBackward0>)"
374,18785,16,0.0,"tensor(0.2961, grad_fn=<SmoothL1LossBackward0>)"
375,18818,32,20.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
376,18821,2,0.0,"tensor(0.0008, grad_fn=<SmoothL1LossBackward0>)"
377,18870,48,0.0,"tensor(0.2960, grad_fn=<SmoothL1LossBackward0>)"
378,18965,94,50.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
379,18970,4,0.0,"tensor(0.2961, grad_fn=<SmoothL1LossBackward0>)"
380,19218,247,30.0,"tensor(0.0006, grad_fn=<SmoothL1LossBackward0>)"
381,19241,22,30.0,"tensor(1.1830, grad_fn=<SmoothL1LossBackward0>)"
382,19256,14,0.0,"tensor(0.2967, grad_fn=<SmoothL1LossBackward0>)"
383,19293,36,0.0,"tensor(0.2967, grad_fn=<SmoothL1LossBackward0>)"
384,19376,82,30.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
385,19491,114,80.0,"tensor(0.5920, grad_fn=<SmoothL1LossBackward0>)"
386,19552,60,10.0,"tensor(0.0006, grad_fn=<SmoothL1LossBackward0>)"
387,19617,64,20.0,"tensor(0.8888, grad_fn=<SmoothL1LossBackward0>)"
388,19645,27,0.0,"tensor(0.5913, grad_fn=<SmoothL1LossBackward0>)"
389,19652,6,10.0,"tensor(0.0007, grad_fn=<SmoothL1LossBackward0>)"
390,19712,59,40.0,"tensor(0.2966, grad_fn=<SmoothL1LossBackward0>)"
391,19799,86,60.0,"tensor(0.2967, grad_fn=<SmoothL1LossBackward0>)"
392,19836,36,40.0,"tensor(0.0010, grad_fn=<SmoothL1LossBackward0>)"
393,19881,44,10.0,"tensor(0.0007, grad_fn=<SmoothL1LossBackward0>)"
394,19916,34,10.0,"tensor(0.5919, grad_fn=<SmoothL1LossBackward0>)"
395,19943,26,10.0,"tensor(0.5915, grad_fn=<SmoothL1LossBackward0>)"
396,20025,81,40.0,"tensor(0.0008, grad_fn=<SmoothL1LossBackward0>)"
397,20065,39,10.0,"tensor(0.8878, grad_fn=<SmoothL1LossBackward0>)"
398,20117,51,20.0,"tensor(0.2966, grad_fn=<SmoothL1LossBackward0>)"
399,20150,32,20.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
400,20157,6,10.0,"tensor(1.4787, grad_fn=<SmoothL1LossBackward0>)"
401,20166,8,0.0,"tensor(0.0007, grad_fn=<SmoothL1LossBackward0>)"
402,20211,44,20.0,"tensor(0.8881, grad_fn=<SmoothL1LossBackward0>)"
403,20226,14,10.0,"tensor(0.2968, grad_fn=<SmoothL1LossBackward0>)"
404,20262,35,10.0,"tensor(0.5919, grad_fn=<SmoothL1LossBackward0>)"
405,20311,48,20.0,"tensor(0.0009, grad_fn=<SmoothL1LossBackward0>)"
406,20334,22,20.0,"tensor(0.0011, grad_fn=<SmoothL1LossBackward0>)"
407,20395,60,20.0,"tensor(0.2963, grad_fn=<SmoothL1LossBackward0>)"
408,20400,4,0.0,"tensor(0.5922, grad_fn=<SmoothL1LossBackward0>)"
409,20497,96,30.0,"tensor(0.5916, grad_fn=<SmoothL1LossBackward0>)"
410,20518,20,10.0,"tensor(0.8868, grad_fn=<SmoothL1LossBackward0>)"
411,20542,23,10.0,"tensor(0.0012, grad_fn=<SmoothL1LossBackward0>)"
412,20557,14,0.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
413,20807,249,90.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
414,20957,149,90.0,"tensor(0.2968, grad_fn=<SmoothL1LossBackward0>)"
415,21036,78,10.0,"tensor(0.5923, grad_fn=<SmoothL1LossBackward0>)"
416,21038,1,0.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
417,21051,12,10.0,"tensor(0.0014, grad_fn=<SmoothL1LossBackward0>)"
418,21123,71,40.0,"tensor(0.2963, grad_fn=<SmoothL1LossBackward0>)"
419,21145,21,10.0,"tensor(0.4525, grad_fn=<SmoothL1LossBackward0>)"
420,21240,94,50.0,"tensor(0.2967, grad_fn=<SmoothL1LossBackward0>)"
421,21313,72,0.0,"tensor(0.0009, grad_fn=<SmoothL1LossBackward0>)"
422,21374,60,10.0,"tensor(1.1832, grad_fn=<SmoothL1LossBackward0>)"
423,21390,15,0.0,"tensor(0.5917, grad_fn=<SmoothL1LossBackward0>)"
424,21623,232,90.0,"tensor(0.2961, grad_fn=<SmoothL1LossBackward0>)"
425,21647,23,10.0,"tensor(0.7479, grad_fn=<SmoothL1LossBackward0>)"
426,21739,91,30.0,"tensor(0.8876, grad_fn=<SmoothL1LossBackward0>)"
427,21802,62,30.0,"tensor(0.0011, grad_fn=<SmoothL1LossBackward0>)"
428,21841,38,10.0,"tensor(0.5920, grad_fn=<SmoothL1LossBackward0>)"
429,21861,19,0.0,"tensor(0.2961, grad_fn=<SmoothL1LossBackward0>)"
430,21928,66,40.0,"tensor(0.0010, grad_fn=<SmoothL1LossBackward0>)"
431,21992,63,20.0,"tensor(0.2960, grad_fn=<SmoothL1LossBackward0>)"
432,22032,39,30.0,"tensor(0.5916, grad_fn=<SmoothL1LossBackward0>)"
433,22113,80,20.0,"tensor(0.2971, grad_fn=<SmoothL1LossBackward0>)"
434,22200,86,30.0,"tensor(0.8863, grad_fn=<SmoothL1LossBackward0>)"
435,22248,47,30.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
436,22560,311,60.0,"tensor(0.0013, grad_fn=<SmoothL1LossBackward0>)"
437,22597,36,10.0,"tensor(0.0015, grad_fn=<SmoothL1LossBackward0>)"
438,22606,8,0.0,"tensor(0.2970, grad_fn=<SmoothL1LossBackward0>)"
439,22650,43,10.0,"tensor(0.0010, grad_fn=<SmoothL1LossBackward0>)"
440,22659,8,0.0,"tensor(0.2972, grad_fn=<SmoothL1LossBackward0>)"
441,22707,47,20.0,"tensor(0.2958, grad_fn=<SmoothL1LossBackward0>)"
442,22784,76,50.0,"tensor(0.5909, grad_fn=<SmoothL1LossBackward0>)"
443,22888,103,30.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
444,23039,150,70.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
445,23135,95,50.0,"tensor(0.0007, grad_fn=<SmoothL1LossBackward0>)"
446,23165,29,0.0,"tensor(0.5911, grad_fn=<SmoothL1LossBackward0>)"
447,23201,35,20.0,"tensor(0.2956, grad_fn=<SmoothL1LossBackward0>)"
448,23589,387,70.0,"tensor(0.8884, grad_fn=<SmoothL1LossBackward0>)"
449,23627,37,10.0,"tensor(0.0006, grad_fn=<SmoothL1LossBackward0>)"
450,23638,10,0.0,"tensor(0.8904, grad_fn=<SmoothL1LossBackward0>)"
451,23721,82,30.0,"tensor(0.2961, grad_fn=<SmoothL1LossBackward0>)"
452,23855,133,90.0,"tensor(0.2970, grad_fn=<SmoothL1LossBackward0>)"
453,23885,29,10.0,"tensor(0.0008, grad_fn=<SmoothL1LossBackward0>)"
454,24119,233,95.0,"tensor(0.8882, grad_fn=<SmoothL1LossBackward0>)"
455,24149,29,20.0,"tensor(0.2958, grad_fn=<SmoothL1LossBackward0>)"
456,24244,94,30.0,"tensor(0.8894, grad_fn=<SmoothL1LossBackward0>)"
457,24366,121,30.0,"tensor(0.2966, grad_fn=<SmoothL1LossBackward0>)"
458,24396,29,10.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
459,24407,10,10.0,"tensor(0.5913, grad_fn=<SmoothL1LossBackward0>)"
460,24457,49,0.0,"tensor(0.0010, grad_fn=<SmoothL1LossBackward0>)"
461,24462,4,0.0,"tensor(0.2958, grad_fn=<SmoothL1LossBackward0>)"
462,24491,28,10.0,"tensor(0.5917, grad_fn=<SmoothL1LossBackward0>)"
463,24506,14,0.0,"tensor(0.0010, grad_fn=<SmoothL1LossBackward0>)"
464,24542,35,20.0,"tensor(0.2961, grad_fn=<SmoothL1LossBackward0>)"
465,24654,111,40.0,"tensor(0.5914, grad_fn=<SmoothL1LossBackward0>)"
466,24658,3,0.0,"tensor(0.8863, grad_fn=<SmoothL1LossBackward0>)"
467,24678,19,20.0,"tensor(1.1837, grad_fn=<SmoothL1LossBackward0>)"
468,24709,30,30.0,"tensor(0.8885, grad_fn=<SmoothL1LossBackward0>)"
469,24753,43,30.0,"tensor(0.2960, grad_fn=<SmoothL1LossBackward0>)"
470,24756,2,0.0,"tensor(0.2958, grad_fn=<SmoothL1LossBackward0>)"
471,24798,41,0.0,"tensor(0.2967, grad_fn=<SmoothL1LossBackward0>)"
472,24809,10,0.0,"tensor(0.5918, grad_fn=<SmoothL1LossBackward0>)"
473,24814,4,0.0,"tensor(0.0016, grad_fn=<SmoothL1LossBackward0>)"
474,24822,7,0.0,"tensor(0.0013, grad_fn=<SmoothL1LossBackward0>)"
475,24856,33,20.0,"tensor(0.2970, grad_fn=<SmoothL1LossBackward0>)"
476,24861,4,0.0,"tensor(0.2968, grad_fn=<SmoothL1LossBackward0>)"
477,24866,4,0.0,"tensor(1.1823, grad_fn=<SmoothL1LossBackward0>)"
478,24871,4,0.0,"tensor(0.2959, grad_fn=<SmoothL1LossBackward0>)"
479,24947,75,50.0,"tensor(0.0014, grad_fn=<SmoothL1LossBackward0>)"
480,25104,156,60.0,"tensor(0.0015, grad_fn=<SmoothL1LossBackward0>)"
481,25160,55,10.0,"tensor(0.0012, grad_fn=<SmoothL1LossBackward0>)"
482,25178,17,10.0,"tensor(0.2973, grad_fn=<SmoothL1LossBackward0>)"
483,25239,60,40.0,"tensor(0.5919, grad_fn=<SmoothL1LossBackward0>)"
484,25248,8,0.0,"tensor(0.0011, grad_fn=<SmoothL1LossBackward0>)"
485,25255,6,0.0,"tensor(0.0008, grad_fn=<SmoothL1LossBackward0>)"
486,25260,4,0.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
487,25296,35,10.0,"tensor(0.0007, grad_fn=<SmoothL1LossBackward0>)"
488,25302,5,0.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
489,25308,5,0.0,"tensor(0.5921, grad_fn=<SmoothL1LossBackward0>)"
490,25500,191,70.0,"tensor(0.0006, grad_fn=<SmoothL1LossBackward0>)"
491,25523,22,10.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
492,25529,5,0.0,"tensor(0.8882, grad_fn=<SmoothL1LossBackward0>)"
493,25533,3,0.0,"tensor(0.7484, grad_fn=<SmoothL1LossBackward0>)"
494,25563,29,10.0,"tensor(0.0005, grad_fn=<SmoothL1LossBackward0>)"
495,25628,64,30.0,"tensor(0.5923, grad_fn=<SmoothL1LossBackward0>)"
496,25633,4,0.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
497,25649,15,10.0,"tensor(0.2977, grad_fn=<SmoothL1LossBackward0>)"
498,25657,7,0.0,"tensor(0.5923, grad_fn=<SmoothL1LossBackward0>)"
499,25717,59,30.0,"tensor(0.5924, grad_fn=<SmoothL1LossBackward0>)"
500,25753,35,10.0,"tensor(0.8878, grad_fn=<SmoothL1LossBackward0>)"
501,25894,140,70.0,"tensor(0.2961, grad_fn=<SmoothL1LossBackward0>)"
502,25913,18,10.0,"tensor(0.0006, grad_fn=<SmoothL1LossBackward0>)"
503,25989,75,30.0,"tensor(0.0006, grad_fn=<SmoothL1LossBackward0>)"
504,26007,17,20.0,"tensor(0.8874, grad_fn=<SmoothL1LossBackward0>)"
505,26669,661,80.0,"tensor(0.5925, grad_fn=<SmoothL1LossBackward0>)"
506,26827,157,120.0,"tensor(0.0009, grad_fn=<SmoothL1LossBackward0>)"
507,26885,57,20.0,"tensor(0.0008, grad_fn=<SmoothL1LossBackward0>)"
508,26888,2,0.0,"tensor(0.2963, grad_fn=<SmoothL1LossBackward0>)"
509,26905,16,20.0,"tensor(0.5926, grad_fn=<SmoothL1LossBackward0>)"
510,27078,172,70.0,"tensor(0.2973, grad_fn=<SmoothL1LossBackward0>)"
511,27110,31,0.0,"tensor(0.5919, grad_fn=<SmoothL1LossBackward0>)"
512,27129,18,0.0,"tensor(0.0008, grad_fn=<SmoothL1LossBackward0>)"
513,27137,7,0.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
514,27157,19,20.0,"tensor(0.2959, grad_fn=<SmoothL1LossBackward0>)"
515,27168,10,0.0,"tensor(0.5927, grad_fn=<SmoothL1LossBackward0>)"
516,27221,52,30.0,"tensor(0.5919, grad_fn=<SmoothL1LossBackward0>)"
517,27258,36,20.0,"tensor(0.2969, grad_fn=<SmoothL1LossBackward0>)"
518,27344,85,30.0,"tensor(0.5915, grad_fn=<SmoothL1LossBackward0>)"
519,27354,9,0.0,"tensor(0.0009, grad_fn=<SmoothL1LossBackward0>)"
520,27371,16,0.0,"tensor(0.0009, grad_fn=<SmoothL1LossBackward0>)"
521,27378,6,20.0,"tensor(0.5921, grad_fn=<SmoothL1LossBackward0>)"
522,27408,29,20.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
523,27441,32,10.0,"tensor(0.5925, grad_fn=<SmoothL1LossBackward0>)"
524,27471,29,20.0,"tensor(0.8885, grad_fn=<SmoothL1LossBackward0>)"
525,27472,0,0.0,"tensor(0.8868, grad_fn=<SmoothL1LossBackward0>)"
526,27477,4,0.0,"tensor(0.5927, grad_fn=<SmoothL1LossBackward0>)"
527,27546,68,20.0,"tensor(0.5920, grad_fn=<SmoothL1LossBackward0>)"
528,27585,38,10.0,"tensor(0.2966, grad_fn=<SmoothL1LossBackward0>)"
529,27612,26,20.0,"tensor(0.2963, grad_fn=<SmoothL1LossBackward0>)"
530,28096,483,60.0,"tensor(0.5920, grad_fn=<SmoothL1LossBackward0>)"
531,28135,38,10.0,"tensor(0.2961, grad_fn=<SmoothL1LossBackward0>)"
532,28142,6,0.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
533,28148,5,0.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
534,28186,37,0.0,"tensor(0.5921, grad_fn=<SmoothL1LossBackward0>)"
535,28197,10,0.0,"tensor(0.2960, grad_fn=<SmoothL1LossBackward0>)"
536,28252,54,10.0,"tensor(0.5919, grad_fn=<SmoothL1LossBackward0>)"
537,28328,75,60.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
538,28354,25,40.0,"tensor(0.0012, grad_fn=<SmoothL1LossBackward0>)"
539,28369,14,0.0,"tensor(0.2959, grad_fn=<SmoothL1LossBackward0>)"
540,28414,44,10.0,"tensor(1.1808, grad_fn=<SmoothL1LossBackward0>)"
541,28422,7,0.0,"tensor(0.2967, grad_fn=<SmoothL1LossBackward0>)"
542,28707,284,70.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
543,28723,15,10.0,"tensor(0.0012, grad_fn=<SmoothL1LossBackward0>)"
544,28742,18,10.0,"tensor(0.0012, grad_fn=<SmoothL1LossBackward0>)"
545,28743,0,0.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
546,28748,4,0.0,"tensor(0.0012, grad_fn=<SmoothL1LossBackward0>)"
547,28815,66,40.0,"tensor(0.2966, grad_fn=<SmoothL1LossBackward0>)"
548,28825,9,0.0,"tensor(0.2966, grad_fn=<SmoothL1LossBackward0>)"
549,28832,6,0.0,"tensor(1.1823, grad_fn=<SmoothL1LossBackward0>)"
550,28855,22,10.0,"tensor(1.1832, grad_fn=<SmoothL1LossBackward0>)"
551,28876,20,10.0,"tensor(0.0009, grad_fn=<SmoothL1LossBackward0>)"
552,28893,16,10.0,"tensor(0.5920, grad_fn=<SmoothL1LossBackward0>)"
553,28901,7,0.0,"tensor(0.2970, grad_fn=<SmoothL1LossBackward0>)"
554,28930,28,10.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
555,29021,90,30.0,"tensor(0.2971, grad_fn=<SmoothL1LossBackward0>)"
556,29037,15,10.0,"tensor(0.5916, grad_fn=<SmoothL1LossBackward0>)"
557,29072,34,10.0,"tensor(0.8874, grad_fn=<SmoothL1LossBackward0>)"
558,29226,153,40.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
559,29309,82,60.0,"tensor(0.0011, grad_fn=<SmoothL1LossBackward0>)"
560,29355,45,0.0,"tensor(0.5917, grad_fn=<SmoothL1LossBackward0>)"
561,29366,10,10.0,"tensor(0.0008, grad_fn=<SmoothL1LossBackward0>)"
562,29405,38,10.0,"tensor(0.2970, grad_fn=<SmoothL1LossBackward0>)"
563,29435,29,10.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
564,29443,7,0.0,"tensor(0.0009, grad_fn=<SmoothL1LossBackward0>)"
565,29462,18,0.0,"tensor(0.5923, grad_fn=<SmoothL1LossBackward0>)"
566,29478,15,0.0,"tensor(0.5922, grad_fn=<SmoothL1LossBackward0>)"
567,29534,55,30.0,"tensor(0.2963, grad_fn=<SmoothL1LossBackward0>)"
568,29643,108,60.0,"tensor(0.2963, grad_fn=<SmoothL1LossBackward0>)"
569,29814,170,75.0,"tensor(1.1833, grad_fn=<SmoothL1LossBackward0>)"
570,29820,5,0.0,"tensor(0.5923, grad_fn=<SmoothL1LossBackward0>)"
571,29967,146,50.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
572,29993,25,10.0,"tensor(0.5917, grad_fn=<SmoothL1LossBackward0>)"
573,30360,366,60.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
574,30396,35,20.0,"tensor(0.8876, grad_fn=<SmoothL1LossBackward0>)"
575,30429,32,10.0,"tensor(0.8868, grad_fn=<SmoothL1LossBackward0>)"
576,30484,54,40.0,"tensor(0.0012, grad_fn=<SmoothL1LossBackward0>)"
577,30499,14,0.0,"tensor(0.0013, grad_fn=<SmoothL1LossBackward0>)"
578,30505,5,0.0,"tensor(0.5912, grad_fn=<SmoothL1LossBackward0>)"
579,30591,85,50.0,"tensor(0.5917, grad_fn=<SmoothL1LossBackward0>)"
580,30597,5,0.0,"tensor(0.2966, grad_fn=<SmoothL1LossBackward0>)"
581,30607,9,0.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
582,30612,4,10.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
583,31007,394,90.0,"tensor(0.2963, grad_fn=<SmoothL1LossBackward0>)"
584,31039,31,10.0,"tensor(0.0013, grad_fn=<SmoothL1LossBackward0>)"
585,31082,42,10.0,"tensor(0.0012, grad_fn=<SmoothL1LossBackward0>)"
586,31089,6,0.0,"tensor(0.0011, grad_fn=<SmoothL1LossBackward0>)"
587,31104,14,0.0,"tensor(0.0010, grad_fn=<SmoothL1LossBackward0>)"
588,31124,19,10.0,"tensor(0.5925, grad_fn=<SmoothL1LossBackward0>)"
589,31165,40,10.0,"tensor(0.0007, grad_fn=<SmoothL1LossBackward0>)"
590,31189,23,10.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
591,31195,5,0.0,"tensor(0.0007, grad_fn=<SmoothL1LossBackward0>)"
592,31238,42,30.0,"tensor(0.0007, grad_fn=<SmoothL1LossBackward0>)"
593,31555,316,50.0,"tensor(0.2963, grad_fn=<SmoothL1LossBackward0>)"
594,31594,38,10.0,"tensor(0.2963, grad_fn=<SmoothL1LossBackward0>)"
595,31636,41,10.0,"tensor(0.0006, grad_fn=<SmoothL1LossBackward0>)"
596,31687,50,10.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
597,31748,60,20.0,"tensor(0.8885, grad_fn=<SmoothL1LossBackward0>)"
598,31895,146,40.0,"tensor(0.0004, grad_fn=<SmoothL1LossBackward0>)"
599,31936,40,30.0,"tensor(0.5926, grad_fn=<SmoothL1LossBackward0>)"
600,31957,20,20.0,"tensor(0.0003, grad_fn=<SmoothL1LossBackward0>)"
601,31998,40,70.0,"tensor(0.4527, grad_fn=<SmoothL1LossBackward0>)"
602,32041,42,50.0,"tensor(0.0004, grad_fn=<SmoothL1LossBackward0>)"
603,32054,12,10.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
604,32089,34,20.0,"tensor(0.0003, grad_fn=<SmoothL1LossBackward0>)"
605,32114,24,0.0,"tensor(0.5923, grad_fn=<SmoothL1LossBackward0>)"
606,32269,154,70.0,"tensor(0.5925, grad_fn=<SmoothL1LossBackward0>)"
607,32279,9,0.0,"tensor(0.8891, grad_fn=<SmoothL1LossBackward0>)"
608,32311,31,10.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
609,32334,22,0.0,"tensor(0.5925, grad_fn=<SmoothL1LossBackward0>)"
610,32373,38,40.0,"tensor(0.5922, grad_fn=<SmoothL1LossBackward0>)"
611,32479,105,70.0,"tensor(0.0004, grad_fn=<SmoothL1LossBackward0>)"
612,32529,49,30.0,"tensor(0.0005, grad_fn=<SmoothL1LossBackward0>)"
613,32535,5,10.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
614,32657,121,60.0,"tensor(0.8877, grad_fn=<SmoothL1LossBackward0>)"
615,32692,34,40.0,"tensor(0.2961, grad_fn=<SmoothL1LossBackward0>)"
616,32725,32,10.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
617,32815,89,60.0,"tensor(0.8872, grad_fn=<SmoothL1LossBackward0>)"
618,32829,13,0.0,"tensor(0.2960, grad_fn=<SmoothL1LossBackward0>)"
619,32835,5,10.0,"tensor(0.5914, grad_fn=<SmoothL1LossBackward0>)"
620,32859,23,0.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
621,32870,10,0.0,"tensor(0.0010, grad_fn=<SmoothL1LossBackward0>)"
622,32878,7,0.0,"tensor(0.2957, grad_fn=<SmoothL1LossBackward0>)"
623,32905,26,20.0,"tensor(0.5913, grad_fn=<SmoothL1LossBackward0>)"
624,32994,88,40.0,"tensor(0.2963, grad_fn=<SmoothL1LossBackward0>)"
625,33105,110,40.0,"tensor(0.2955, grad_fn=<SmoothL1LossBackward0>)"
