episode,steps_done,timestep,total_reward,loss
316,14838,17,10.0,"tensor(1.1827, grad_fn=<SmoothL1LossBackward0>)"
317,14856,17,0.0,"tensor(0.2961, grad_fn=<SmoothL1LossBackward0>)"
318,14887,30,0.0,"tensor(0.2959, grad_fn=<SmoothL1LossBackward0>)"
319,14897,9,0.0,"tensor(0.5910, grad_fn=<SmoothL1LossBackward0>)"
320,15007,109,60.0,"tensor(0.2967, grad_fn=<SmoothL1LossBackward0>)"
321,15013,5,0.0,"tensor(0.2960, grad_fn=<SmoothL1LossBackward0>)"
322,15060,46,10.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
323,15088,27,0.0,"tensor(0.2958, grad_fn=<SmoothL1LossBackward0>)"
324,15096,7,0.0,"tensor(0.5904, grad_fn=<SmoothL1LossBackward0>)"
325,15254,157,60.0,"tensor(0.5907, grad_fn=<SmoothL1LossBackward0>)"
326,15269,14,10.0,"tensor(0.0017, grad_fn=<SmoothL1LossBackward0>)"
327,15272,2,0.0,"tensor(0.8876, grad_fn=<SmoothL1LossBackward0>)"
328,15322,49,40.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
329,15327,4,0.0,"tensor(0.2969, grad_fn=<SmoothL1LossBackward0>)"
330,15351,23,10.0,"tensor(0.5908, grad_fn=<SmoothL1LossBackward0>)"
331,15358,6,10.0,"tensor(0.2971, grad_fn=<SmoothL1LossBackward0>)"
332,15461,102,60.0,"tensor(0.2969, grad_fn=<SmoothL1LossBackward0>)"
333,15474,12,10.0,"tensor(0.2983, grad_fn=<SmoothL1LossBackward0>)"
334,15574,99,30.0,"tensor(0.8850, grad_fn=<SmoothL1LossBackward0>)"
335,15835,260,50.0,"tensor(0.2959, grad_fn=<SmoothL1LossBackward0>)"
336,15863,27,0.0,"tensor(0.5919, grad_fn=<SmoothL1LossBackward0>)"
337,15891,27,10.0,"tensor(0.0016, grad_fn=<SmoothL1LossBackward0>)"
338,15915,23,0.0,"tensor(0.2978, grad_fn=<SmoothL1LossBackward0>)"
339,15967,51,30.0,"tensor(0.0013, grad_fn=<SmoothL1LossBackward0>)"
340,15975,7,10.0,"tensor(0.0013, grad_fn=<SmoothL1LossBackward0>)"
341,16171,195,70.0,"tensor(0.8890, grad_fn=<SmoothL1LossBackward0>)"
342,16219,47,20.0,"tensor(1.3405, grad_fn=<SmoothL1LossBackward0>)"
343,16224,4,0.0,"tensor(0.2955, grad_fn=<SmoothL1LossBackward0>)"
344,16229,4,0.0,"tensor(0.2955, grad_fn=<SmoothL1LossBackward0>)"
345,16234,4,0.0,"tensor(0.0009, grad_fn=<SmoothL1LossBackward0>)"
346,16258,23,10.0,"tensor(0.5926, grad_fn=<SmoothL1LossBackward0>)"
347,16282,23,10.0,"tensor(1.1817, grad_fn=<SmoothL1LossBackward0>)"
348,16299,16,10.0,"tensor(0.0012, grad_fn=<SmoothL1LossBackward0>)"
349,16401,101,40.0,"tensor(0.2966, grad_fn=<SmoothL1LossBackward0>)"
350,16440,38,20.0,"tensor(0.2966, grad_fn=<SmoothL1LossBackward0>)"
351,16489,48,10.0,"tensor(0.2957, grad_fn=<SmoothL1LossBackward0>)"
352,16523,33,20.0,"tensor(0.0010, grad_fn=<SmoothL1LossBackward0>)"
353,16532,8,10.0,"tensor(0.0010, grad_fn=<SmoothL1LossBackward0>)"
354,16605,72,50.0,"tensor(0.2956, grad_fn=<SmoothL1LossBackward0>)"
355,16655,49,40.0,"tensor(0.2966, grad_fn=<SmoothL1LossBackward0>)"
356,16673,17,0.0,"tensor(0.2956, grad_fn=<SmoothL1LossBackward0>)"
357,16737,63,30.0,"tensor(0.2968, grad_fn=<SmoothL1LossBackward0>)"
358,16754,16,0.0,"tensor(0.5913, grad_fn=<SmoothL1LossBackward0>)"
359,16793,38,20.0,"tensor(0.2957, grad_fn=<SmoothL1LossBackward0>)"
360,16830,36,0.0,"tensor(1.0446, grad_fn=<SmoothL1LossBackward0>)"
361,16836,5,0.0,"tensor(0.2956, grad_fn=<SmoothL1LossBackward0>)"
362,16932,95,10.0,"tensor(0.0005, grad_fn=<SmoothL1LossBackward0>)"
363,16950,17,20.0,"tensor(0.0012, grad_fn=<SmoothL1LossBackward0>)"
364,16958,7,10.0,"tensor(0.2955, grad_fn=<SmoothL1LossBackward0>)"
365,17082,123,40.0,"tensor(0.2973, grad_fn=<SmoothL1LossBackward0>)"
366,17108,25,10.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
367,17139,30,10.0,"tensor(0.2955, grad_fn=<SmoothL1LossBackward0>)"
368,17143,3,0.0,"tensor(0.0008, grad_fn=<SmoothL1LossBackward0>)"
369,17168,24,10.0,"tensor(0.0008, grad_fn=<SmoothL1LossBackward0>)"
370,17216,47,30.0,"tensor(0.5918, grad_fn=<SmoothL1LossBackward0>)"
371,17241,24,10.0,"tensor(0.2954, grad_fn=<SmoothL1LossBackward0>)"
372,17246,4,0.0,"tensor(0.4531, grad_fn=<SmoothL1LossBackward0>)"
373,17343,96,80.0,"tensor(0.0006, grad_fn=<SmoothL1LossBackward0>)"
374,17444,100,50.0,"tensor(0.5931, grad_fn=<SmoothL1LossBackward0>)"
375,17452,7,10.0,"tensor(0.8866, grad_fn=<SmoothL1LossBackward0>)"
376,17505,52,20.0,"tensor(0.2970, grad_fn=<SmoothL1LossBackward0>)"
377,17550,44,10.0,"tensor(0.2971, grad_fn=<SmoothL1LossBackward0>)"
378,17570,19,0.0,"tensor(0.8880, grad_fn=<SmoothL1LossBackward0>)"
379,17582,11,10.0,"tensor(0.0006, grad_fn=<SmoothL1LossBackward0>)"
380,17601,18,0.0,"tensor(0.0009, grad_fn=<SmoothL1LossBackward0>)"
381,17607,5,0.0,"tensor(0.2953, grad_fn=<SmoothL1LossBackward0>)"
382,17631,23,10.0,"tensor(0.8894, grad_fn=<SmoothL1LossBackward0>)"
383,17640,8,10.0,"tensor(0.0008, grad_fn=<SmoothL1LossBackward0>)"
384,17658,17,0.0,"tensor(1.0438, grad_fn=<SmoothL1LossBackward0>)"
385,17690,31,10.0,"tensor(0.2969, grad_fn=<SmoothL1LossBackward0>)"
386,17757,66,20.0,"tensor(0.2958, grad_fn=<SmoothL1LossBackward0>)"
387,17868,110,50.0,"tensor(0.5916, grad_fn=<SmoothL1LossBackward0>)"
388,17887,18,10.0,"tensor(0.8881, grad_fn=<SmoothL1LossBackward0>)"
389,17892,4,0.0,"tensor(0.2966, grad_fn=<SmoothL1LossBackward0>)"
390,18044,151,90.0,"tensor(0.0009, grad_fn=<SmoothL1LossBackward0>)"
391,18133,88,40.0,"tensor(0.5922, grad_fn=<SmoothL1LossBackward0>)"
392,18167,33,0.0,"tensor(0.2961, grad_fn=<SmoothL1LossBackward0>)"
393,18195,27,0.0,"tensor(0.0010, grad_fn=<SmoothL1LossBackward0>)"
394,18217,21,10.0,"tensor(0.5917, grad_fn=<SmoothL1LossBackward0>)"
395,18253,35,20.0,"tensor(0.2967, grad_fn=<SmoothL1LossBackward0>)"
396,18258,4,0.0,"tensor(0.0012, grad_fn=<SmoothL1LossBackward0>)"
397,18263,4,0.0,"tensor(0.2967, grad_fn=<SmoothL1LossBackward0>)"
398,18272,8,0.0,"tensor(0.2970, grad_fn=<SmoothL1LossBackward0>)"
399,18298,25,0.0,"tensor(1.4776, grad_fn=<SmoothL1LossBackward0>)"
400,18545,246,100.0,"tensor(0.2968, grad_fn=<SmoothL1LossBackward0>)"
401,18570,24,0.0,"tensor(0.7485, grad_fn=<SmoothL1LossBackward0>)"
402,18584,13,0.0,"tensor(0.2968, grad_fn=<SmoothL1LossBackward0>)"
403,18607,22,10.0,"tensor(1.0427, grad_fn=<SmoothL1LossBackward0>)"
404,18672,64,40.0,"tensor(0.2963, grad_fn=<SmoothL1LossBackward0>)"
405,18738,65,10.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
406,18745,6,0.0,"tensor(0.2963, grad_fn=<SmoothL1LossBackward0>)"
407,18777,31,20.0,"tensor(0.0016, grad_fn=<SmoothL1LossBackward0>)"
408,18801,23,40.0,"tensor(0.2967, grad_fn=<SmoothL1LossBackward0>)"
409,19019,217,70.0,"tensor(0.7481, grad_fn=<SmoothL1LossBackward0>)"
410,19101,81,45.0,"tensor(0.5907, grad_fn=<SmoothL1LossBackward0>)"
411,19164,62,40.0,"tensor(0.2975, grad_fn=<SmoothL1LossBackward0>)"
412,19333,168,60.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
413,19454,120,50.0,"tensor(0.0011, grad_fn=<SmoothL1LossBackward0>)"
414,19498,43,30.0,"tensor(0.2972, grad_fn=<SmoothL1LossBackward0>)"
415,19509,10,0.0,"tensor(0.2966, grad_fn=<SmoothL1LossBackward0>)"
416,19577,67,30.0,"tensor(0.2961, grad_fn=<SmoothL1LossBackward0>)"
417,19868,290,130.0,"tensor(0.8861, grad_fn=<SmoothL1LossBackward0>)"
418,19880,11,15.0,"tensor(0.0010, grad_fn=<SmoothL1LossBackward0>)"
419,19891,10,0.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
420,19918,26,20.0,"tensor(0.5914, grad_fn=<SmoothL1LossBackward0>)"
421,19936,17,0.0,"tensor(0.8870, grad_fn=<SmoothL1LossBackward0>)"
422,19991,54,20.0,"tensor(0.8882, grad_fn=<SmoothL1LossBackward0>)"
423,20042,50,20.0,"tensor(0.2971, grad_fn=<SmoothL1LossBackward0>)"
424,20051,8,0.0,"tensor(0.0010, grad_fn=<SmoothL1LossBackward0>)"
425,20067,15,0.0,"tensor(0.0010, grad_fn=<SmoothL1LossBackward0>)"
426,20119,51,10.0,"tensor(0.2971, grad_fn=<SmoothL1LossBackward0>)"
427,20141,21,0.0,"tensor(0.5919, grad_fn=<SmoothL1LossBackward0>)"
428,20148,6,0.0,"tensor(0.8868, grad_fn=<SmoothL1LossBackward0>)"
429,20215,66,50.0,"tensor(0.2968, grad_fn=<SmoothL1LossBackward0>)"
430,20312,96,80.0,"tensor(0.2977, grad_fn=<SmoothL1LossBackward0>)"
431,20421,108,80.0,"tensor(0.5932, grad_fn=<SmoothL1LossBackward0>)"
432,20431,9,0.0,"tensor(0.0012, grad_fn=<SmoothL1LossBackward0>)"
433,20433,1,0.0,"tensor(0.5912, grad_fn=<SmoothL1LossBackward0>)"
434,20453,19,10.0,"tensor(0.2963, grad_fn=<SmoothL1LossBackward0>)"
435,20480,26,20.0,"tensor(0.7486, grad_fn=<SmoothL1LossBackward0>)"
436,20536,55,0.0,"tensor(0.5923, grad_fn=<SmoothL1LossBackward0>)"
437,20633,96,40.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
438,20721,87,10.0,"tensor(0.5915, grad_fn=<SmoothL1LossBackward0>)"
439,20736,14,0.0,"tensor(0.0011, grad_fn=<SmoothL1LossBackward0>)"
440,20762,25,10.0,"tensor(0.2970, grad_fn=<SmoothL1LossBackward0>)"
441,20808,45,20.0,"tensor(0.0011, grad_fn=<SmoothL1LossBackward0>)"
442,20818,9,10.0,"tensor(0.0007, grad_fn=<SmoothL1LossBackward0>)"
443,20837,18,10.0,"tensor(0.0008, grad_fn=<SmoothL1LossBackward0>)"
444,20871,33,0.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
445,20912,40,40.0,"tensor(0.8870, grad_fn=<SmoothL1LossBackward0>)"
446,20930,17,20.0,"tensor(0.5917, grad_fn=<SmoothL1LossBackward0>)"
447,21360,429,20.0,"tensor(0.0009, grad_fn=<SmoothL1LossBackward0>)"
448,21399,38,10.0,"tensor(0.8884, grad_fn=<SmoothL1LossBackward0>)"
449,21476,76,40.0,"tensor(1.3406, grad_fn=<SmoothL1LossBackward0>)"
450,21598,121,20.0,"tensor(0.0006, grad_fn=<SmoothL1LossBackward0>)"
451,21639,40,20.0,"tensor(0.0006, grad_fn=<SmoothL1LossBackward0>)"
452,21704,64,50.0,"tensor(0.5919, grad_fn=<SmoothL1LossBackward0>)"
453,21710,5,0.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
454,21719,8,0.0,"tensor(0.0009, grad_fn=<SmoothL1LossBackward0>)"
455,21789,69,0.0,"tensor(0.0007, grad_fn=<SmoothL1LossBackward0>)"
456,21828,38,20.0,"tensor(0.8878, grad_fn=<SmoothL1LossBackward0>)"
457,21847,18,0.0,"tensor(0.8875, grad_fn=<SmoothL1LossBackward0>)"
458,21855,7,0.0,"tensor(0.2960, grad_fn=<SmoothL1LossBackward0>)"
459,22041,185,60.0,"tensor(0.0011, grad_fn=<SmoothL1LossBackward0>)"
460,22082,40,20.0,"tensor(0.0010, grad_fn=<SmoothL1LossBackward0>)"
461,22108,25,20.0,"tensor(0.5913, grad_fn=<SmoothL1LossBackward0>)"
462,22306,197,30.0,"tensor(0.8878, grad_fn=<SmoothL1LossBackward0>)"
463,22312,5,0.0,"tensor(0.8870, grad_fn=<SmoothL1LossBackward0>)"
464,22462,149,80.0,"tensor(1.1823, grad_fn=<SmoothL1LossBackward0>)"
465,22486,23,10.0,"tensor(0.2968, grad_fn=<SmoothL1LossBackward0>)"
466,22503,16,0.0,"tensor(0.0012, grad_fn=<SmoothL1LossBackward0>)"
467,22512,8,0.0,"tensor(0.0011, grad_fn=<SmoothL1LossBackward0>)"
468,22541,28,10.0,"tensor(0.8874, grad_fn=<SmoothL1LossBackward0>)"
469,22629,87,20.0,"tensor(0.4531, grad_fn=<SmoothL1LossBackward0>)"
470,22634,4,0.0,"tensor(0.8877, grad_fn=<SmoothL1LossBackward0>)"
471,22637,2,0.0,"tensor(0.2971, grad_fn=<SmoothL1LossBackward0>)"
472,22823,185,50.0,"tensor(0.8871, grad_fn=<SmoothL1LossBackward0>)"
473,22837,13,0.0,"tensor(0.0016, grad_fn=<SmoothL1LossBackward0>)"
474,22865,27,10.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
475,22873,7,0.0,"tensor(1.6336, grad_fn=<SmoothL1LossBackward0>)"
476,22882,8,0.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
477,22915,32,10.0,"tensor(0.5915, grad_fn=<SmoothL1LossBackward0>)"
478,22935,19,0.0,"tensor(0.5913, grad_fn=<SmoothL1LossBackward0>)"
479,22940,4,0.0,"tensor(0.8862, grad_fn=<SmoothL1LossBackward0>)"
480,22945,4,0.0,"tensor(0.0025, grad_fn=<SmoothL1LossBackward0>)"
481,23010,64,20.0,"tensor(0.0022, grad_fn=<SmoothL1LossBackward0>)"
482,23022,11,0.0,"tensor(0.5915, grad_fn=<SmoothL1LossBackward0>)"
483,23088,65,10.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
484,23395,306,50.0,"tensor(0.2967, grad_fn=<SmoothL1LossBackward0>)"
485,23421,25,20.0,"tensor(0.0018, grad_fn=<SmoothL1LossBackward0>)"
486,23426,4,0.0,"tensor(0.2970, grad_fn=<SmoothL1LossBackward0>)"
487,23501,74,10.0,"tensor(1.1803, grad_fn=<SmoothL1LossBackward0>)"
488,23538,36,10.0,"tensor(0.8862, grad_fn=<SmoothL1LossBackward0>)"
489,23606,67,20.0,"tensor(0.5920, grad_fn=<SmoothL1LossBackward0>)"
490,23620,13,10.0,"tensor(0.0017, grad_fn=<SmoothL1LossBackward0>)"
491,23716,95,30.0,"tensor(0.2973, grad_fn=<SmoothL1LossBackward0>)"
492,23725,8,10.0,"tensor(0.0018, grad_fn=<SmoothL1LossBackward0>)"
493,23770,44,20.0,"tensor(0.2971, grad_fn=<SmoothL1LossBackward0>)"
494,23825,54,20.0,"tensor(0.0014, grad_fn=<SmoothL1LossBackward0>)"
495,23852,26,20.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
496,23861,8,0.0,"tensor(0.5917, grad_fn=<SmoothL1LossBackward0>)"
497,23892,30,10.0,"tensor(1.0422, grad_fn=<SmoothL1LossBackward0>)"
498,23898,5,0.0,"tensor(0.2967, grad_fn=<SmoothL1LossBackward0>)"
499,23909,10,0.0,"tensor(0.5918, grad_fn=<SmoothL1LossBackward0>)"
500,23940,30,10.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
501,23960,19,10.0,"tensor(0.5922, grad_fn=<SmoothL1LossBackward0>)"
502,24010,49,20.0,"tensor(0.8876, grad_fn=<SmoothL1LossBackward0>)"
503,24017,6,0.0,"tensor(0.2963, grad_fn=<SmoothL1LossBackward0>)"
504,24037,19,10.0,"tensor(0.5924, grad_fn=<SmoothL1LossBackward0>)"
505,24062,24,0.0,"tensor(0.8867, grad_fn=<SmoothL1LossBackward0>)"
506,24173,110,60.0,"tensor(0.0014, grad_fn=<SmoothL1LossBackward0>)"
507,24204,30,10.0,"tensor(0.0013, grad_fn=<SmoothL1LossBackward0>)"
508,24446,241,100.0,"tensor(0.5911, grad_fn=<SmoothL1LossBackward0>)"
509,24708,261,130.0,"tensor(0.2969, grad_fn=<SmoothL1LossBackward0>)"
510,24716,7,0.0,"tensor(1.0437, grad_fn=<SmoothL1LossBackward0>)"
511,24849,132,60.0,"tensor(0.0015, grad_fn=<SmoothL1LossBackward0>)"
512,24880,30,15.0,"tensor(0.0011, grad_fn=<SmoothL1LossBackward0>)"
513,24920,39,60.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
514,25010,89,20.0,"tensor(0.2961, grad_fn=<SmoothL1LossBackward0>)"
515,25014,3,0.0,"tensor(0.0011, grad_fn=<SmoothL1LossBackward0>)"
516,25044,29,20.0,"tensor(0.8866, grad_fn=<SmoothL1LossBackward0>)"
517,25222,177,50.0,"tensor(0.0009, grad_fn=<SmoothL1LossBackward0>)"
518,25263,40,20.0,"tensor(0.2963, grad_fn=<SmoothL1LossBackward0>)"
519,25268,4,10.0,"tensor(0.8874, grad_fn=<SmoothL1LossBackward0>)"
520,25275,6,0.0,"tensor(0.0010, grad_fn=<SmoothL1LossBackward0>)"
521,25277,1,0.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
522,25307,29,0.0,"tensor(1.0433, grad_fn=<SmoothL1LossBackward0>)"
523,25317,9,0.0,"tensor(0.5925, grad_fn=<SmoothL1LossBackward0>)"
524,25322,4,0.0,"tensor(0.4533, grad_fn=<SmoothL1LossBackward0>)"
525,25344,21,10.0,"tensor(0.5929, grad_fn=<SmoothL1LossBackward0>)"
526,25417,72,40.0,"tensor(0.5913, grad_fn=<SmoothL1LossBackward0>)"
527,25425,7,0.0,"tensor(1.3387, grad_fn=<SmoothL1LossBackward0>)"
528,25431,5,0.0,"tensor(0.5921, grad_fn=<SmoothL1LossBackward0>)"
529,25438,6,0.0,"tensor(1.1835, grad_fn=<SmoothL1LossBackward0>)"
530,25727,288,120.0,"tensor(0.2970, grad_fn=<SmoothL1LossBackward0>)"
531,25734,6,10.0,"tensor(0.2959, grad_fn=<SmoothL1LossBackward0>)"
532,25817,82,90.0,"tensor(0.5923, grad_fn=<SmoothL1LossBackward0>)"
533,25821,3,0.0,"tensor(0.5917, grad_fn=<SmoothL1LossBackward0>)"
534,25827,5,0.0,"tensor(0.0017, grad_fn=<SmoothL1LossBackward0>)"
535,25853,25,10.0,"tensor(0.0018, grad_fn=<SmoothL1LossBackward0>)"
536,26004,150,80.0,"tensor(1.4763, grad_fn=<SmoothL1LossBackward0>)"
537,26036,31,10.0,"tensor(0.8859, grad_fn=<SmoothL1LossBackward0>)"
538,26044,7,10.0,"tensor(0.5924, grad_fn=<SmoothL1LossBackward0>)"
539,26089,44,20.0,"tensor(0.8868, grad_fn=<SmoothL1LossBackward0>)"
540,26124,34,40.0,"tensor(0.0025, grad_fn=<SmoothL1LossBackward0>)"
541,26126,1,0.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
542,26131,4,10.0,"tensor(0.5915, grad_fn=<SmoothL1LossBackward0>)"
543,26165,33,0.0,"tensor(0.8865, grad_fn=<SmoothL1LossBackward0>)"
544,26209,43,20.0,"tensor(0.2971, grad_fn=<SmoothL1LossBackward0>)"
545,26316,106,60.0,"tensor(0.0030, grad_fn=<SmoothL1LossBackward0>)"
546,26338,21,10.0,"tensor(0.2968, grad_fn=<SmoothL1LossBackward0>)"
547,26368,29,10.0,"tensor(0.2967, grad_fn=<SmoothL1LossBackward0>)"
548,26421,52,40.0,"tensor(0.5930, grad_fn=<SmoothL1LossBackward0>)"
549,26428,6,0.0,"tensor(0.2966, grad_fn=<SmoothL1LossBackward0>)"
550,26558,129,40.0,"tensor(0.0016, grad_fn=<SmoothL1LossBackward0>)"
551,26610,51,20.0,"tensor(0.5918, grad_fn=<SmoothL1LossBackward0>)"
552,26617,6,0.0,"tensor(0.0016, grad_fn=<SmoothL1LossBackward0>)"
553,26763,145,50.0,"tensor(0.8864, grad_fn=<SmoothL1LossBackward0>)"
554,26803,39,0.0,"tensor(0.0014, grad_fn=<SmoothL1LossBackward0>)"
555,26864,60,20.0,"tensor(0.2968, grad_fn=<SmoothL1LossBackward0>)"
556,26918,53,20.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
557,26999,80,70.0,"tensor(0.2960, grad_fn=<SmoothL1LossBackward0>)"
558,27008,8,0.0,"tensor(0.0009, grad_fn=<SmoothL1LossBackward0>)"
559,27032,23,30.0,"tensor(1.1855, grad_fn=<SmoothL1LossBackward0>)"
560,27063,30,20.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
561,27184,120,40.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
562,27186,1,0.0,"tensor(0.0009, grad_fn=<SmoothL1LossBackward0>)"
563,27197,10,0.0,"tensor(0.0009, grad_fn=<SmoothL1LossBackward0>)"
564,27251,53,30.0,"tensor(0.2968, grad_fn=<SmoothL1LossBackward0>)"
565,27346,94,50.0,"tensor(0.2967, grad_fn=<SmoothL1LossBackward0>)"
566,27375,28,10.0,"tensor(1.0436, grad_fn=<SmoothL1LossBackward0>)"
567,27404,28,20.0,"tensor(0.2968, grad_fn=<SmoothL1LossBackward0>)"
568,27703,298,70.0,"tensor(0.0007, grad_fn=<SmoothL1LossBackward0>)"
569,27764,60,20.0,"tensor(0.8876, grad_fn=<SmoothL1LossBackward0>)"
570,27791,26,20.0,"tensor(0.0008, grad_fn=<SmoothL1LossBackward0>)"
571,27801,9,0.0,"tensor(0.2968, grad_fn=<SmoothL1LossBackward0>)"
572,27844,42,10.0,"tensor(0.0007, grad_fn=<SmoothL1LossBackward0>)"
573,27882,37,10.0,"tensor(0.2963, grad_fn=<SmoothL1LossBackward0>)"
574,27985,102,50.0,"tensor(0.0007, grad_fn=<SmoothL1LossBackward0>)"
575,28067,81,50.0,"tensor(0.2966, grad_fn=<SmoothL1LossBackward0>)"
576,28194,126,20.0,"tensor(0.0005, grad_fn=<SmoothL1LossBackward0>)"
577,28202,7,10.0,"tensor(0.8879, grad_fn=<SmoothL1LossBackward0>)"
578,28207,4,0.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
579,28299,91,40.0,"tensor(0.8884, grad_fn=<SmoothL1LossBackward0>)"
580,28311,11,0.0,"tensor(0.5924, grad_fn=<SmoothL1LossBackward0>)"
581,28337,25,10.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
582,28412,74,40.0,"tensor(0.0005, grad_fn=<SmoothL1LossBackward0>)"
583,28424,11,10.0,"tensor(0.0006, grad_fn=<SmoothL1LossBackward0>)"
584,28426,1,0.0,"tensor(0.5921, grad_fn=<SmoothL1LossBackward0>)"
585,28433,6,0.0,"tensor(0.0008, grad_fn=<SmoothL1LossBackward0>)"
586,28637,203,90.0,"tensor(0.2961, grad_fn=<SmoothL1LossBackward0>)"
587,28662,24,0.0,"tensor(0.5921, grad_fn=<SmoothL1LossBackward0>)"
588,28709,46,20.0,"tensor(0.2966, grad_fn=<SmoothL1LossBackward0>)"
589,28714,4,0.0,"tensor(0.0006, grad_fn=<SmoothL1LossBackward0>)"
590,28723,8,10.0,"tensor(0.4527, grad_fn=<SmoothL1LossBackward0>)"
591,28758,34,10.0,"tensor(1.4801, grad_fn=<SmoothL1LossBackward0>)"
592,28832,73,50.0,"tensor(0.5919, grad_fn=<SmoothL1LossBackward0>)"
593,28941,108,30.0,"tensor(0.7481, grad_fn=<SmoothL1LossBackward0>)"
594,28953,11,0.0,"tensor(0.2966, grad_fn=<SmoothL1LossBackward0>)"
595,29043,89,40.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
596,29059,15,10.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
597,29076,16,10.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
598,29278,201,30.0,"tensor(0.5921, grad_fn=<SmoothL1LossBackward0>)"
599,29332,53,50.0,"tensor(0.5919, grad_fn=<SmoothL1LossBackward0>)"
600,29338,5,0.0,"tensor(0.0011, grad_fn=<SmoothL1LossBackward0>)"
601,29361,22,10.0,"tensor(0.0008, grad_fn=<SmoothL1LossBackward0>)"
602,29371,9,0.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
603,29423,51,10.0,"tensor(0.5917, grad_fn=<SmoothL1LossBackward0>)"
604,29502,78,20.0,"tensor(0.5916, grad_fn=<SmoothL1LossBackward0>)"
605,29529,26,10.0,"tensor(0.2963, grad_fn=<SmoothL1LossBackward0>)"
606,29538,8,10.0,"tensor(1.1822, grad_fn=<SmoothL1LossBackward0>)"
607,29552,13,0.0,"tensor(0.8872, grad_fn=<SmoothL1LossBackward0>)"
608,29613,60,40.0,"tensor(0.5915, grad_fn=<SmoothL1LossBackward0>)"
609,29656,42,20.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
610,29697,40,10.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
611,29737,39,30.0,"tensor(0.5911, grad_fn=<SmoothL1LossBackward0>)"
612,29791,53,30.0,"tensor(0.0015, grad_fn=<SmoothL1LossBackward0>)"
613,29846,54,10.0,"tensor(0.5916, grad_fn=<SmoothL1LossBackward0>)"
614,29965,118,80.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
615,29996,30,20.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
616,30003,6,0.0,"tensor(0.2961, grad_fn=<SmoothL1LossBackward0>)"
617,30014,10,0.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
618,30031,16,0.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
619,30054,22,10.0,"tensor(0.8867, grad_fn=<SmoothL1LossBackward0>)"
620,30062,7,0.0,"tensor(0.0017, grad_fn=<SmoothL1LossBackward0>)"
621,30140,77,30.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
622,30192,51,20.0,"tensor(0.5912, grad_fn=<SmoothL1LossBackward0>)"
623,30258,65,10.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
624,30277,18,10.0,"tensor(0.5940, grad_fn=<SmoothL1LossBackward0>)"
625,30282,4,0.0,"tensor(0.8860, grad_fn=<SmoothL1LossBackward0>)"
626,30304,21,10.0,"tensor(0.5924, grad_fn=<SmoothL1LossBackward0>)"
627,30319,14,0.0,"tensor(0.8883, grad_fn=<SmoothL1LossBackward0>)"
628,30395,75,30.0,"tensor(0.5933, grad_fn=<SmoothL1LossBackward0>)"
629,30412,16,10.0,"tensor(0.4530, grad_fn=<SmoothL1LossBackward0>)"
630,30530,117,40.0,"tensor(0.2967, grad_fn=<SmoothL1LossBackward0>)"
631,30682,151,80.0,"tensor(1.1801, grad_fn=<SmoothL1LossBackward0>)"
632,30881,198,95.0,"tensor(0.8865, grad_fn=<SmoothL1LossBackward0>)"
