episode,steps_done,timestep,total_reward,loss
315,17333,66,30.0,"tensor(1.0479, grad_fn=<SmoothL1LossBackward0>)"
316,17357,23,20.0,"tensor(1.8778, grad_fn=<SmoothL1LossBackward0>)"
317,17362,4,0.0,"tensor(0.8781, grad_fn=<SmoothL1LossBackward0>)"
318,17470,107,50.0,"tensor(0.0573, grad_fn=<SmoothL1LossBackward0>)"
319,17483,12,10.0,"tensor(0.1537, grad_fn=<SmoothL1LossBackward0>)"
320,17563,79,30.0,"tensor(0.1405, grad_fn=<SmoothL1LossBackward0>)"
321,17583,19,10.0,"tensor(0.1746, grad_fn=<SmoothL1LossBackward0>)"
322,17629,45,20.0,"tensor(0.9487, grad_fn=<SmoothL1LossBackward0>)"
323,17637,7,0.0,"tensor(0.9062, grad_fn=<SmoothL1LossBackward0>)"
324,17657,19,20.0,"tensor(1.0009, grad_fn=<SmoothL1LossBackward0>)"
325,17727,69,30.0,"tensor(0.0266, grad_fn=<SmoothL1LossBackward0>)"
326,17746,18,10.0,"tensor(1.8575, grad_fn=<SmoothL1LossBackward0>)"
327,17766,19,20.0,"tensor(0.1398, grad_fn=<SmoothL1LossBackward0>)"
328,17773,6,0.0,"tensor(0.0975, grad_fn=<SmoothL1LossBackward0>)"
329,17778,4,0.0,"tensor(0.1059, grad_fn=<SmoothL1LossBackward0>)"
330,17828,49,40.0,"tensor(0.3027, grad_fn=<SmoothL1LossBackward0>)"
331,17838,9,0.0,"tensor(1.1275, grad_fn=<SmoothL1LossBackward0>)"
332,17843,4,0.0,"tensor(1.0224, grad_fn=<SmoothL1LossBackward0>)"
333,17857,13,0.0,"tensor(0.2252, grad_fn=<SmoothL1LossBackward0>)"
334,17868,10,10.0,"tensor(0.0946, grad_fn=<SmoothL1LossBackward0>)"
335,17931,62,30.0,"tensor(1.0122, grad_fn=<SmoothL1LossBackward0>)"
336,17936,4,0.0,"tensor(0.0218, grad_fn=<SmoothL1LossBackward0>)"
337,18098,161,40.0,"tensor(0.0886, grad_fn=<SmoothL1LossBackward0>)"
338,18143,44,20.0,"tensor(0.0734, grad_fn=<SmoothL1LossBackward0>)"
339,18198,54,10.0,"tensor(0.1409, grad_fn=<SmoothL1LossBackward0>)"
340,18463,264,50.0,"tensor(1.2922, grad_fn=<SmoothL1LossBackward0>)"
341,18469,5,10.0,"tensor(0.9541, grad_fn=<SmoothL1LossBackward0>)"
342,18576,106,70.0,"tensor(1.9424, grad_fn=<SmoothL1LossBackward0>)"
343,18752,175,20.0,"tensor(0.0324, grad_fn=<SmoothL1LossBackward0>)"
344,18794,41,30.0,"tensor(0.2585, grad_fn=<SmoothL1LossBackward0>)"
345,18799,4,0.0,"tensor(1.9476, grad_fn=<SmoothL1LossBackward0>)"
346,18864,64,20.0,"tensor(0.0642, grad_fn=<SmoothL1LossBackward0>)"
347,18923,58,20.0,"tensor(2.0131, grad_fn=<SmoothL1LossBackward0>)"
348,19003,79,10.0,"tensor(0.0384, grad_fn=<SmoothL1LossBackward0>)"
349,19064,60,30.0,"tensor(0.0194, grad_fn=<SmoothL1LossBackward0>)"
350,19074,9,0.0,"tensor(1.1623, grad_fn=<SmoothL1LossBackward0>)"
351,19146,71,40.0,"tensor(2.6585, grad_fn=<SmoothL1LossBackward0>)"
352,19176,29,0.0,"tensor(0.1784, grad_fn=<SmoothL1LossBackward0>)"
353,19187,10,10.0,"tensor(0.1908, grad_fn=<SmoothL1LossBackward0>)"
354,19290,102,50.0,"tensor(0.0175, grad_fn=<SmoothL1LossBackward0>)"
355,19295,4,0.0,"tensor(2.0738, grad_fn=<SmoothL1LossBackward0>)"
356,19341,45,20.0,"tensor(0.0667, grad_fn=<SmoothL1LossBackward0>)"
357,19358,16,10.0,"tensor(0.0893, grad_fn=<SmoothL1LossBackward0>)"
358,19376,17,10.0,"tensor(0.0152, grad_fn=<SmoothL1LossBackward0>)"
359,19477,100,50.0,"tensor(0.0523, grad_fn=<SmoothL1LossBackward0>)"
360,19581,103,10.0,"tensor(0.9721, grad_fn=<SmoothL1LossBackward0>)"
361,19604,22,10.0,"tensor(0.1323, grad_fn=<SmoothL1LossBackward0>)"
362,19644,39,20.0,"tensor(0.1821, grad_fn=<SmoothL1LossBackward0>)"
363,19654,9,10.0,"tensor(1.3131, grad_fn=<SmoothL1LossBackward0>)"
364,19697,42,10.0,"tensor(1.9768, grad_fn=<SmoothL1LossBackward0>)"
365,19713,15,0.0,"tensor(1.0072, grad_fn=<SmoothL1LossBackward0>)"
366,19755,41,20.0,"tensor(0.2866, grad_fn=<SmoothL1LossBackward0>)"
367,19799,43,20.0,"tensor(0.1512, grad_fn=<SmoothL1LossBackward0>)"
368,19873,73,10.0,"tensor(0.0861, grad_fn=<SmoothL1LossBackward0>)"
369,19889,15,0.0,"tensor(0.1224, grad_fn=<SmoothL1LossBackward0>)"
370,19979,89,70.0,"tensor(0.0853, grad_fn=<SmoothL1LossBackward0>)"
371,20172,192,40.0,"tensor(0.1462, grad_fn=<SmoothL1LossBackward0>)"
372,20178,5,0.0,"tensor(0.1854, grad_fn=<SmoothL1LossBackward0>)"
373,20363,184,55.0,"tensor(0.8423, grad_fn=<SmoothL1LossBackward0>)"
374,20402,38,10.0,"tensor(0.0302, grad_fn=<SmoothL1LossBackward0>)"
375,20420,17,20.0,"tensor(0.1553, grad_fn=<SmoothL1LossBackward0>)"
376,20433,12,0.0,"tensor(1.1885, grad_fn=<SmoothL1LossBackward0>)"
377,20490,56,10.0,"tensor(0.4235, grad_fn=<SmoothL1LossBackward0>)"
378,20517,26,10.0,"tensor(1.5962, grad_fn=<SmoothL1LossBackward0>)"
379,20567,49,40.0,"tensor(1.5564, grad_fn=<SmoothL1LossBackward0>)"
380,20812,244,20.0,"tensor(0.0396, grad_fn=<SmoothL1LossBackward0>)"
381,20851,38,20.0,"tensor(0.8039, grad_fn=<SmoothL1LossBackward0>)"
382,20896,44,50.0,"tensor(1.1430, grad_fn=<SmoothL1LossBackward0>)"
383,21009,112,50.0,"tensor(0.0569, grad_fn=<SmoothL1LossBackward0>)"
384,21029,19,10.0,"tensor(0.0720, grad_fn=<SmoothL1LossBackward0>)"
385,21246,216,85.0,"tensor(0.1303, grad_fn=<SmoothL1LossBackward0>)"
386,21319,72,30.0,"tensor(0.1754, grad_fn=<SmoothL1LossBackward0>)"
387,21369,49,30.0,"tensor(1.1480, grad_fn=<SmoothL1LossBackward0>)"
388,21433,63,20.0,"tensor(0.9663, grad_fn=<SmoothL1LossBackward0>)"
389,21484,50,20.0,"tensor(0.2251, grad_fn=<SmoothL1LossBackward0>)"
390,21497,12,0.0,"tensor(0.2398, grad_fn=<SmoothL1LossBackward0>)"
391,21577,79,40.0,"tensor(1.4899, grad_fn=<SmoothL1LossBackward0>)"
392,21641,63,40.0,"tensor(1.9039, grad_fn=<SmoothL1LossBackward0>)"
393,21694,52,20.0,"tensor(0.0249, grad_fn=<SmoothL1LossBackward0>)"
394,21763,68,30.0,"tensor(0.0822, grad_fn=<SmoothL1LossBackward0>)"
395,21768,4,0.0,"tensor(1.0162, grad_fn=<SmoothL1LossBackward0>)"
396,21785,16,0.0,"tensor(0.1163, grad_fn=<SmoothL1LossBackward0>)"
397,21818,32,10.0,"tensor(0.0535, grad_fn=<SmoothL1LossBackward0>)"
398,21879,60,20.0,"tensor(0.0938, grad_fn=<SmoothL1LossBackward0>)"
399,21934,54,20.0,"tensor(0.0389, grad_fn=<SmoothL1LossBackward0>)"
400,21951,16,0.0,"tensor(0.6055, grad_fn=<SmoothL1LossBackward0>)"
401,22096,144,30.0,"tensor(0.0822, grad_fn=<SmoothL1LossBackward0>)"
402,22145,48,20.0,"tensor(0.1061, grad_fn=<SmoothL1LossBackward0>)"
403,22150,4,0.0,"tensor(0.3457, grad_fn=<SmoothL1LossBackward0>)"
404,22174,23,10.0,"tensor(0.3213, grad_fn=<SmoothL1LossBackward0>)"
405,22200,25,20.0,"tensor(0.0740, grad_fn=<SmoothL1LossBackward0>)"
406,22233,32,0.0,"tensor(0.2180, grad_fn=<SmoothL1LossBackward0>)"
407,22238,4,0.0,"tensor(0.0589, grad_fn=<SmoothL1LossBackward0>)"
408,22248,9,0.0,"tensor(0.2402, grad_fn=<SmoothL1LossBackward0>)"
409,22255,6,10.0,"tensor(0.0541, grad_fn=<SmoothL1LossBackward0>)"
410,22310,54,40.0,"tensor(0.5404, grad_fn=<SmoothL1LossBackward0>)"
411,22315,4,0.0,"tensor(0.0389, grad_fn=<SmoothL1LossBackward0>)"
412,22325,9,0.0,"tensor(0.1516, grad_fn=<SmoothL1LossBackward0>)"
413,22333,7,10.0,"tensor(1.0712, grad_fn=<SmoothL1LossBackward0>)"
414,22421,87,50.0,"tensor(0.0719, grad_fn=<SmoothL1LossBackward0>)"
415,22459,37,20.0,"tensor(0.0289, grad_fn=<SmoothL1LossBackward0>)"
416,22465,5,0.0,"tensor(0.1973, grad_fn=<SmoothL1LossBackward0>)"
417,22470,4,0.0,"tensor(0.0537, grad_fn=<SmoothL1LossBackward0>)"
418,22524,53,0.0,"tensor(0.1868, grad_fn=<SmoothL1LossBackward0>)"
419,22537,12,0.0,"tensor(0.1081, grad_fn=<SmoothL1LossBackward0>)"
420,22543,5,0.0,"tensor(0.0213, grad_fn=<SmoothL1LossBackward0>)"
421,22552,8,0.0,"tensor(0.0230, grad_fn=<SmoothL1LossBackward0>)"
422,22576,23,10.0,"tensor(0.2034, grad_fn=<SmoothL1LossBackward0>)"
423,22592,15,0.0,"tensor(0.1466, grad_fn=<SmoothL1LossBackward0>)"
424,22602,9,0.0,"tensor(0.0724, grad_fn=<SmoothL1LossBackward0>)"
425,22607,4,0.0,"tensor(1.0910, grad_fn=<SmoothL1LossBackward0>)"
426,22652,44,30.0,"tensor(0.3985, grad_fn=<SmoothL1LossBackward0>)"
427,22664,11,0.0,"tensor(0.0399, grad_fn=<SmoothL1LossBackward0>)"
428,22714,49,30.0,"tensor(0.1226, grad_fn=<SmoothL1LossBackward0>)"
429,22721,6,0.0,"tensor(0.0982, grad_fn=<SmoothL1LossBackward0>)"
430,22736,14,0.0,"tensor(1.0384, grad_fn=<SmoothL1LossBackward0>)"
431,22774,37,20.0,"tensor(0.0334, grad_fn=<SmoothL1LossBackward0>)"
432,22827,52,20.0,"tensor(1.0171, grad_fn=<SmoothL1LossBackward0>)"
433,22861,33,10.0,"tensor(0.1059, grad_fn=<SmoothL1LossBackward0>)"
434,22876,14,10.0,"tensor(0.1759, grad_fn=<SmoothL1LossBackward0>)"
435,22982,105,40.0,"tensor(0.1378, grad_fn=<SmoothL1LossBackward0>)"
436,23071,88,30.0,"tensor(1.8878, grad_fn=<SmoothL1LossBackward0>)"
437,23145,73,30.0,"tensor(1.8781, grad_fn=<SmoothL1LossBackward0>)"
438,23158,12,0.0,"tensor(0.2106, grad_fn=<SmoothL1LossBackward0>)"
439,23179,20,10.0,"tensor(1.1169, grad_fn=<SmoothL1LossBackward0>)"
440,23203,23,10.0,"tensor(0.3289, grad_fn=<SmoothL1LossBackward0>)"
441,23215,11,10.0,"tensor(0.5202, grad_fn=<SmoothL1LossBackward0>)"
442,23234,18,0.0,"tensor(0.0350, grad_fn=<SmoothL1LossBackward0>)"
443,23296,61,20.0,"tensor(0.1761, grad_fn=<SmoothL1LossBackward0>)"
444,23454,157,80.0,"tensor(1.1985, grad_fn=<SmoothL1LossBackward0>)"
445,23466,11,10.0,"tensor(1.4894, grad_fn=<SmoothL1LossBackward0>)"
446,23482,15,0.0,"tensor(0.6819, grad_fn=<SmoothL1LossBackward0>)"
447,23490,7,0.0,"tensor(0.2554, grad_fn=<SmoothL1LossBackward0>)"
448,23501,10,10.0,"tensor(1.2685, grad_fn=<SmoothL1LossBackward0>)"
449,23544,42,20.0,"tensor(0.1852, grad_fn=<SmoothL1LossBackward0>)"
450,23566,21,0.0,"tensor(0.1975, grad_fn=<SmoothL1LossBackward0>)"
451,23595,28,0.0,"tensor(0.4618, grad_fn=<SmoothL1LossBackward0>)"
452,23601,5,0.0,"tensor(0.0737, grad_fn=<SmoothL1LossBackward0>)"
453,23704,102,40.0,"tensor(0.0492, grad_fn=<SmoothL1LossBackward0>)"
454,23759,54,30.0,"tensor(0.3112, grad_fn=<SmoothL1LossBackward0>)"
455,23767,7,0.0,"tensor(0.0288, grad_fn=<SmoothL1LossBackward0>)"
456,23775,7,0.0,"tensor(0.1112, grad_fn=<SmoothL1LossBackward0>)"
457,23782,6,0.0,"tensor(0.0992, grad_fn=<SmoothL1LossBackward0>)"
458,23812,29,10.0,"tensor(0.0351, grad_fn=<SmoothL1LossBackward0>)"
459,23823,10,0.0,"tensor(0.7946, grad_fn=<SmoothL1LossBackward0>)"
460,23855,31,30.0,"tensor(1.3047, grad_fn=<SmoothL1LossBackward0>)"
461,24003,147,120.0,"tensor(0.0973, grad_fn=<SmoothL1LossBackward0>)"
462,24008,4,0.0,"tensor(0.2205, grad_fn=<SmoothL1LossBackward0>)"
463,24070,61,20.0,"tensor(0.1067, grad_fn=<SmoothL1LossBackward0>)"
464,24082,11,0.0,"tensor(1.8999, grad_fn=<SmoothL1LossBackward0>)"
465,24088,5,10.0,"tensor(0.1897, grad_fn=<SmoothL1LossBackward0>)"
466,24122,33,10.0,"tensor(0.1312, grad_fn=<SmoothL1LossBackward0>)"
467,24171,48,30.0,"tensor(0.2676, grad_fn=<SmoothL1LossBackward0>)"
468,24178,6,0.0,"tensor(1.0170, grad_fn=<SmoothL1LossBackward0>)"
469,24325,146,80.0,"tensor(0.1023, grad_fn=<SmoothL1LossBackward0>)"
470,24356,30,0.0,"tensor(0.2886, grad_fn=<SmoothL1LossBackward0>)"
471,24379,22,20.0,"tensor(1.0026, grad_fn=<SmoothL1LossBackward0>)"
472,24455,75,60.0,"tensor(1.0062, grad_fn=<SmoothL1LossBackward0>)"
473,24464,8,10.0,"tensor(0.0537, grad_fn=<SmoothL1LossBackward0>)"
474,24514,49,40.0,"tensor(0.2035, grad_fn=<SmoothL1LossBackward0>)"
475,24577,62,30.0,"tensor(0.8425, grad_fn=<SmoothL1LossBackward0>)"
476,24613,35,30.0,"tensor(0.0179, grad_fn=<SmoothL1LossBackward0>)"
477,24618,4,0.0,"tensor(0.8984, grad_fn=<SmoothL1LossBackward0>)"
478,24723,104,20.0,"tensor(1.0855, grad_fn=<SmoothL1LossBackward0>)"
479,25040,316,120.0,"tensor(1.1290, grad_fn=<SmoothL1LossBackward0>)"
480,25048,7,0.0,"tensor(0.0639, grad_fn=<SmoothL1LossBackward0>)"
481,25083,34,20.0,"tensor(0.1858, grad_fn=<SmoothL1LossBackward0>)"
482,25168,84,70.0,"tensor(1.0095, grad_fn=<SmoothL1LossBackward0>)"
483,25223,54,15.0,"tensor(0.2668, grad_fn=<SmoothL1LossBackward0>)"
484,25257,33,10.0,"tensor(1.0909, grad_fn=<SmoothL1LossBackward0>)"
485,25264,6,0.0,"tensor(1.0717, grad_fn=<SmoothL1LossBackward0>)"
486,25305,40,30.0,"tensor(0.0291, grad_fn=<SmoothL1LossBackward0>)"
487,25406,100,30.0,"tensor(1.0251, grad_fn=<SmoothL1LossBackward0>)"
488,25540,133,50.0,"tensor(0.0739, grad_fn=<SmoothL1LossBackward0>)"
489,25548,7,0.0,"tensor(0.1822, grad_fn=<SmoothL1LossBackward0>)"
490,25604,55,30.0,"tensor(0.0969, grad_fn=<SmoothL1LossBackward0>)"
491,25624,19,0.0,"tensor(1.4775, grad_fn=<SmoothL1LossBackward0>)"
492,25656,31,30.0,"tensor(1.0691, grad_fn=<SmoothL1LossBackward0>)"
493,25684,27,0.0,"tensor(0.1667, grad_fn=<SmoothL1LossBackward0>)"
494,25717,32,10.0,"tensor(0.8191, grad_fn=<SmoothL1LossBackward0>)"
495,25726,8,0.0,"tensor(0.1075, grad_fn=<SmoothL1LossBackward0>)"
496,25736,9,0.0,"tensor(0.0737, grad_fn=<SmoothL1LossBackward0>)"
497,25871,134,50.0,"tensor(0.1986, grad_fn=<SmoothL1LossBackward0>)"
498,25999,127,90.0,"tensor(1.0673, grad_fn=<SmoothL1LossBackward0>)"
499,26058,58,35.0,"tensor(0.1635, grad_fn=<SmoothL1LossBackward0>)"
